<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.14	10:00:00	2039.08	2039.19	2031.63	2035.51	5011	0	36
2023.04.14	11:00:00	2035.51	2038.61	2034.32	2038.53	3426	0	36
2023.04.14	12:00:00	2038.53	2042.04	2037.50	2038.11	4630	0	36
2023.04.14	13:00:00	2038.11	2038.11	2032.11	2033.13	5265	0	36
2023.04.14	14:00:00	2033.09	2040.12	2017.05	2024.48	15428	0	36
2023.04.14	15:00:00	2024.35	2027.86	2019.74	2023.17	13284	0	36
2023.04.14	16:00:00	2023.29	2023.29	1997.73	1998.34	18648	0	36
2023.04.14	17:00:00	1998.43	2000.68	1993.56	1995.48	11695	0	36
2023.04.14	18:00:00	1995.48	1999.49	1992.18	1999.38	6637	0	36
2023.04.14	19:00:00	1999.39	2003.98	1998.42	2003.69	5809	0	36
2023.04.14	20:00:00	2003.70	2006.65	2003.13	2006.17	3294	0	36
2023.04.14	21:00:00	2006.17	2007.81	2004.83	2005.11	3322	0	36
2023.04.14	22:00:00	2005.16	2005.47	2003.63	2003.94	1208	0	37
2023.04.17	00:00:00	1998.71	2004.81	1997.86	2000.93	2124	0	36
2023.04.17	01:00:00	2001.07	2004.79	2000.93	2002.77	1592	0	36
2023.04.17	02:00:00	2002.84	2004.55	2001.37	2002.03	3355	0	36
2023.04.17	03:00:00	2002.04	2004.81	1995.29	2003.02	6990	0	36
2023.04.17	04:00:00	2003.02	2006.10	2003.01	2003.86	4170	0	36
2023.04.17	05:00:00	2003.84	2005.00	2003.81	2004.39	2347	0	36
2023.04.17	06:00:00	2004.39	2005.90	2003.63	2004.25	2237	0	36
2023.04.17	07:00:00	2004.25	2012.57	2003.64	2011.08	5150	0	36
2023.04.17	08:00:00	2011.08	2013.41	2010.29	2011.22	5356	0	36
2023.04.17	09:00:00	2011.23	2014.88	2009.96	2010.66	5481	0	36
2023.04.17	10:00:00	2010.53	2012.59	2008.15	2009.73	5664	0	36
2023.04.17	11:00:00	2009.73	2011.96	2009.53	2010.25	3534	0	36
2023.04.17	12:00:00	2010.25	2010.97	2006.79	2007.47	3873	0	36
2023.04.17	13:00:00	2007.47	2009.99	2004.72	2008.93	4760	0	36
2023.04.17	14:00:00	2008.96	2010.49	1998.91	2000.43	10481	0	36
2023.04.17	15:00:00	2000.38	2002.06	1991.95	1995.78	12372	0	36
2023.04.17	16:00:00	1995.79	1996.87	1980.99	1985.11	13227	0	36
2023.04.17	17:00:00	1985.16	1991.94	1985.00	1989.82	9721	0	36
2023.04.17	18:00:00	1989.82	1991.96	1987.14	1991.39	5896	0	36
2023.04.17	19:00:00	1991.36	1995.82	1991.15	1995.08	4762	0	36
2023.04.17	20:00:00	1995.07	1996.94	1993.90	1995.34	2573	0	36
2023.04.17	21:00:00	1995.34	1996.46	1994.42	1996.08	2467	0	36
2023.04.17	22:00:00	1996.14	1996.34	1994.34	1994.85	910	0	41
2023.04.18	00:00:00	1994.55	1995.02	1993.76	1994.40	694	0	38
2023.04.18	01:00:00	1994.40	1995.17	1993.63	1993.83	798	0	36
2023.04.18	02:00:00	1993.83	1995.99	1993.15	1994.97	2128	0	36
2023.04.18	03:00:00	1994.95	1999.20	1994.27	1997.52	4152	0	36
2023.04.18	04:00:00	1997.52	2000.72	1996.00	2000.24	3454	0	36
2023.04.18	05:00:00	2000.24	2001.61	1999.18	2000.04	3410	0	36
2023.04.18	06:00:00	2000.04	2000.28	1997.97	1998.15	1437	0	36
2023.04.18	07:00:00	1998.13	2001.62	1996.28	2000.39	2944	0	36
2023.04.18	08:00:00	2000.39	2001.00	1997.96	1999.62	3471	0	36
2023.04.18	09:00:00	1999.64	2004.00	1998.37	2002.09	4775	0	36
2023.04.18	10:00:00	2002.11	2004.98	2001.74	2003.06	4348	0	36
2023.04.18	11:00:00	2003.06	2003.96	1998.92	2000.98	4417	0	36
2023.04.18	12:00:00	2000.98	2004.62	1999.52	2003.33	3699	0	36
2023.04.18	13:00:00	2003.34	2004.79	2002.77	2003.74	4151	0	36
2023.04.18	14:00:00	2003.72	2005.69	2000.57	2001.09	6551	0	36
2023.04.18	15:00:00	2001.13	2001.50	1991.10	1998.99	12049	0	36
2023.04.18	16:00:00	1999.08	2010.49	1998.86	2008.96	13152	0	36
2023.04.18	17:00:00	2008.96	2011.65	2006.93	2008.31	8473	0	36
2023.04.18	18:00:00	2008.31	2008.39	2005.00	2007.01	5590	0	36
2023.04.18	19:00:00	2007.03	2008.11	2003.75	2003.94	4118	0	36
2023.04.18	20:00:00	2003.94	2005.53	2003.23	2005.11	3322	0	36
2023.04.18	21:00:00	2005.11	2006.01	2003.68	2003.96	3391	0	36
2023.04.18	22:00:00	2003.99	2005.32	2003.99	2005.02	1121	0	36
2023.04.19	00:00:00	2004.88	2005.79	2004.34	2005.36	773	0	38
2023.04.19	01:00:00	2005.36	2006.16	2004.59	2005.60	1223	0	36
2023.04.19	02:00:00	2005.62	2007.39	2004.66	2007.19	2913	0	36
2023.04.19	03:00:00	2007.18	2007.98	2002.66	2003.28	5260	0	36
2023.04.19	04:00:00	2003.28	2006.75	2001.76	2004.02	4581	0	36
2023.04.19	05:00:00	2004.00	2004.59	2001.94	2003.36	3565	0	36
2023.04.19	06:00:00	2003.36	2004.28	2002.40	2003.70	2293	0	36
2023.04.19	07:00:00	2003.70	2004.15	1999.24	2000.20	4257	0	36
2023.04.19	08:00:00	2000.27	2001.05	1986.81	1990.88	10521	0	36
2023.04.19	09:00:00	1990.97	1995.39	1990.15	1991.17	6993	0	36
2023.04.19	10:00:00	1991.19	1991.29	1976.41	1979.84	8655	0	36
2023.04.19	11:00:00	1979.87	1980.36	1972.52	1973.90	7535	0	36
2023.04.19	12:00:00	1973.92	1976.14	1971.14	1972.84	6489	0	36
2023.04.19	13:00:00	1972.84	1973.04	1969.07	1970.46	6696	0	36
2023.04.19	14:00:00	1970.46	1980.36	1969.51	1980.13	10604	0	36
2023.04.19	15:00:00	1980.15	1992.73	1979.18	1990.48	14680	0	36
2023.04.19	16:00:00	1990.52	1995.82	1990.23	1992.68	11134	0	36
2023.04.19	17:00:00	1992.70	1995.67	1988.67	1990.67	7347	0	36
2023.04.19	18:00:00	1990.67	1996.29	1990.20	1995.85	5473	0	36
2023.04.19	19:00:00	1995.85	1996.38	1993.45	1993.85	5950	0	36
2023.04.19	20:00:00	1993.89	1996.55	1993.47	1996.21	4853	0	36
2023.04.19	21:00:00	1996.16	1996.68	1993.65	1994.29	3510	0	36
2023.04.19	22:00:00	1994.24	1995.17	1993.69	1994.60	1516	0	36
2023.04.20	00:00:00	1993.40	1995.55	1993.40	1994.27	1098	0	43
2023.04.20	01:00:00	1994.27	1994.62	1992.92	1993.53	1687	0	36
2023.04.20	02:00:00	1993.53	1996.46	1993.35	1995.40	3470	0	36
2023.04.20	03:00:00	1995.40	1998.50	1992.01	1995.57	5353	0	36
2023.04.20	04:00:00	1995.57	1996.78	1991.35	1991.63	4700	0	36
2023.04.20	05:00:00	1991.62	1993.02	1990.25	1992.57	3194	0	36
2023.04.20	06:00:00	1992.56	1994.20	1991.82	1992.56	2371	0	36
2023.04.20	07:00:00	1992.56	1995.12	1991.18	1994.15	3557	0	36
2023.04.20	08:00:00	1994.15	2001.08	1994.15	1999.00	6148	0	36
2023.04.20	09:00:00	1999.00	1999.84	1995.36	1997.04	6039	0	36
2023.04.20	10:00:00	1997.04	1998.93	1994.35	1996.51	5252	0	36
2023.04.20	11:00:00	1996.51	2000.03	1992.20	1999.40	5063	0	36
2023.04.20	12:00:00	1999.51	2004.74	1999.41	2003.44	4235	0	36
2023.04.20	13:00:00	2003.42	2004.46	2000.78	2000.93	3607	0	36
2023.04.20	14:00:00	2000.94	2011.10	1997.26	2006.63	10841	0	36
2023.04.20	15:00:00	2006.64	2007.16	2002.81	2003.43	9204	0	36
2023.04.20	16:00:00	2003.46	2012.14	2000.84	2003.45	9983	0	36
2023.04.20	17:00:00	2003.45	2004.02	1998.87	2002.37	7407	0	36
2023.04.20	18:00:00	2002.37	2006.86	2002.12	2005.62	4785	0	36
2023.04.20	19:00:00	2005.64	2008.15	2005.26	2006.48	3726	0	36
2023.04.20	20:00:00	2006.53	2006.66	2004.08	2005.67	2937	0	36
2023.04.20	21:00:00	2005.64	2005.77	2002.05	2003.04	3801	0	36
2023.04.20	22:00:00	2003.00	2005.61	2002.95	2004.45	1313	0	37
2023.04.21	00:00:00	2003.72	2004.78	2002.33	2004.56	1059	0	36
2023.04.21	01:00:00	2004.53	2005.41	2001.69	2005.08	1713	0	36
2023.04.21	02:00:00	2005.07	2005.36	2001.19	2004.34	2808	0	36
2023.04.21	03:00:00	2004.34	2004.99	2000.33	2001.93	4150	0	36
2023.04.21	04:00:00	2001.88	2003.80	2001.36	2002.84	2117	0	36
2023.04.21	05:00:00	2002.84	2003.14	2001.01	2001.98	2349	0	36
2023.04.21	06:00:00	2001.99	2002.18	2000.14	2000.41	1666	0	36
2023.04.21	07:00:00	2000.42	2000.86	1993.79	1994.74	3483	0	36
2023.04.21	08:00:00	1994.73	1997.85	1981.70	1986.13	8021	0	36
2023.04.21	09:00:00	1986.15	1987.44	1982.75	1986.60	7160	0	36
2023.04.21	10:00:00	1986.60	1989.43	1983.88	1988.18	5853	0	36
2023.04.21	11:00:00	1988.18	1990.04	1984.62	1986.00	3697	0	36
2023.04.21	12:00:00	1986.00	1992.25	1985.90	1987.93	4597	0	36
2023.04.21	13:00:00	1987.93	1988.36	1984.58	1987.80	4302	0	36
2023.04.21	14:00:00	1987.80	1990.90	1982.01	1988.77	7659	0	36
2023.04.21	15:00:00	1988.77	1997.73	1972.28	1973.59	14057	0	36
2023.04.21	16:00:00	1973.57	1987.27	1971.44	1978.69	14443	0	36
2023.04.21	17:00:00	1978.70	1979.55	1974.29	1975.69	6579	0	36
2023.04.21	18:00:00	1975.68	1978.39	1973.85	1977.27	4920	0	36
2023.04.21	19:00:00	1977.28	1980.55	1977.21	1980.45	3427	0	36
2023.04.21	20:00:00	1980.48	1982.51	1978.74	1979.00	2358	0	36
2023.04.21	21:00:00	1978.97	1982.86	1978.48	1982.54	2650	0	36
2023.04.21	22:00:00	1982.53	1983.40	1981.46	1982.71	1283	0	38
2023.04.24	00:00:00	1980.28	1983.80	1980.28	1983.76	1094	0	42
2023.04.24	01:00:00	1983.76	1985.20	1983.74	1984.51	1469	0	36
2023.04.24	02:00:00	1984.42	1984.42	1981.15	1983.63	3284	0	36
2023.04.24	03:00:00	1983.62	1984.41	1978.89	1979.22	5567	0	36
2023.04.24	04:00:00	1979.26	1983.06	1978.29	1980.08	5438	0	36
2023.04.24	05:00:00	1980.03	1981.28	1979.83	1980.66	2930	0	36
2023.04.24	06:00:00	1980.71	1981.10	1978.03	1979.38	2768	0	36
2023.04.24	07:00:00	1979.42	1979.60	1976.27	1978.40	4462	0	36
2023.04.24	08:00:00	1978.39	1981.50	1977.54	1978.80	6536	0	36
2023.04.24	09:00:00	1978.80	1983.03	1977.95	1982.54	5917	0	36
2023.04.24	10:00:00	1982.55	1984.97	1980.64	1984.84	4792	0	36
2023.04.24	11:00:00	1984.86	1986.80	1982.71	1982.93	5392	0	36
2023.04.24	12:00:00	1982.87	1985.21	1982.83	1983.47	3718	0	36
2023.04.24	13:00:00	1983.47	1985.10	1982.45	1982.93	3835	0	36
2023.04.24	14:00:00	1982.96	1984.42	1980.79	1983.73	7516	0	36
2023.04.24	15:00:00	1983.83	1984.88	1973.83	1977.69	11220	0	36
2023.04.24	16:00:00	1977.60	1987.03	1976.29	1982.32	11170	0	36
2023.04.24	17:00:00	1982.32	1985.27	1981.27	1984.59	7341	0	36
2023.04.24	18:00:00	1984.59	1987.52	1984.43	1986.42	5230	0	36
2023.04.24	19:00:00	1986.42	1990.75	1986.36	1989.27	5209	0	36
2023.04.24	20:00:00	1989.29	1990.22	1987.70	1989.49	3470	0	36
2023.04.24	21:00:00	1989.47	1989.61	1987.26	1988.48	3148	0	36
2023.04.24	22:00:00	1988.44	1989.25	1988.06	1988.88	1004	0	36
2023.04.25	00:00:00	1988.62	1993.21	1988.30	1992.48	1181	0	36
2023.04.25	01:00:00	1992.59	1996.43	1991.46	1994.80	1671	0	36
2023.04.25	02:00:00	1994.89	2000.72	1993.09	1996.72	3182	0	36
2023.04.25	03:00:00	1996.93	2000.43	1995.10	1997.01	6638	0	36
2023.04.25	04:00:00	1996.84	1998.14	1993.96	1994.59	5281	0	36
2023.04.25	05:00:00	1994.59	1996.25	1992.61	1992.64	3898	0	36
2023.04.25	06:00:00	1992.65	1993.69	1990.82	1990.93	3001	0	36
2023.04.25	07:00:00	1990.94	1995.46	1990.66	1995.32	4788	0	36
2023.04.25	08:00:00	1995.32	1996.78	1992.74	1994.10	5396	0	36
2023.04.25	09:00:00	1994.11	1997.08	1987.35	1990.04	8597	0	36
2023.04.25	10:00:00	1990.08	1990.90	1986.67	1988.29	6113	0	36
2023.04.25	11:00:00	1988.33	1990.76	1986.77	1987.91	5125	0	36
2023.04.25	12:00:00	1987.91	1988.30	1981.59	1981.91	5527	0	36
2023.04.25	13:00:00	1981.95	1982.63	1976.45	1977.41	7662	0	36
2023.04.25	14:00:00	1977.43	1994.35	1975.89	1992.85	11824	0	36
2023.04.25	15:00:00	1992.87	1993.51	1983.88	1985.05	12840	0	36
2023.04.25	16:00:00	1985.10	1989.01	1983.21	1985.69	11671	0	36
2023.04.25	17:00:00	1985.69	1990.59	1985.38	1989.80	7344	0	36
2023.04.25	18:00:00	1989.80	1991.55	1988.05	1990.38	6981	0	36
2023.04.25	19:00:00	1990.40	1999.48	1989.78	1998.80	9087	0	36
2023.04.25	20:00:00	1998.86	2003.67	1994.06	1995.53	8881	0	36
2023.04.25	21:00:00	1995.51	1999.27	1994.47	1998.97	4557	0	36
2023.04.25	22:00:00	1998.93	1999.04	1995.57	1996.85	1899	0	41
2023.04.26	00:00:00	1996.32	1998.06	1995.67	1997.37	1136	0	48
2023.04.26	01:00:00	1997.37	2001.46	1997.37	1999.99	2258	0	38
2023.04.26	02:00:00	2000.03	2002.28	1997.00	1997.59	5896	0	36
2023.04.26	03:00:00	1997.59	1999.38	1995.44	1998.79	6955	0	36
2023.04.26	04:00:00	1998.71	2000.52	1996.45	1998.35	4937	0	36
2023.04.26	05:00:00	1998.34	1998.36	1992.90	1993.85	3788	0	36
2023.04.26	06:00:00	1993.91	1995.98	1993.91	1995.39	2343	0	36
2023.04.26	07:00:00	1995.41	1997.88	1995.02	1996.03	3840	0	36
2023.04.26	08:00:00	1995.98	1998.86	1994.22	1998.09	4264	0	36
2023.04.26	09:00:00	1998.12	1999.14	1995.01	1997.69	6999	0	36
2023.04.26	10:00:00	1997.76	1998.12	1995.11	1997.58	6029	0	36
2023.04.26	11:00:00	1997.46	2000.02	1996.88	1998.65	5252	0	36
2023.04.26	12:00:00	1998.67	2000.27	1998.43	1999.10	4236	0	36
2023.04.26	13:00:00	1999.07	2001.54	1991.21	1995.58	9042	0	36
2023.04.26	14:00:00	1995.56	1999.96	1993.64	1997.80	11067	0	36
2023.04.26	15:00:00	1997.85	2009.14	1997.37	2002.94	16524	0	36
2023.04.26	16:00:00	2002.90	2003.93	1997.28	1998.42	13727	0	36
2023.04.26	17:00:00	1998.42	1999.38	1991.23	1991.23	10891	0	36
2023.04.26	18:00:00	1991.24	1992.26	1985.23	1986.37	11136	0	36
2023.04.26	19:00:00	1986.40	1988.50	1983.15	1988.13	7997	0	36
2023.04.26	20:00:00	1988.14	1990.75	1984.29	1990.17	7229	0	36
2023.04.26	21:00:00	1990.17	1991.47	1986.85	1987.82	5711	0	36
2023.04.26	22:00:00	1987.82	1989.47	1987.01	1989.08	1775	0	36
2023.04.27	00:00:00	1989.30	1990.50	1988.87	1989.91	1989	0	36
2023.04.27	01:00:00	1989.94	1991.77	1989.71	1991.50	1283	0	36
2023.04.27	02:00:00	1991.50	1992.02	1989.57	1991.26	3522	0	36
2023.04.27	03:00:00	1991.34	1994.89	1989.29	1992.48	5392	0	36
2023.04.27	04:00:00	1992.46	1998.84	1991.88	1998.56	5273	0	36
2023.04.27	05:00:00	1998.50	2000.62	1998.18	1999.57	4004	0	36
2023.04.27	06:00:00	1999.63	2000.45	1997.55	1999.41	2645	0	36
2023.04.27	07:00:00	1999.44	2002.52	1997.52	1998.85	4470	0	36
2023.04.27	08:00:00	1998.85	2003.00	1997.07	2001.88	5293	0	36
2023.04.27	09:00:00	2001.86	2003.08	1998.15	1999.26	5455	0	36
2023.04.27	10:00:00	1999.31	1999.78	1997.33	1998.03	4621	0	36
2023.04.27	11:00:00	1998.07	1999.74	1996.67	1996.75	3605	0	36
2023.04.27	12:00:00	1996.75	2000.96	1995.71	2000.39	4109	0	36
2023.04.27	13:00:00	2000.39	2000.98	1995.91	1996.69	4106	0	36
2023.04.27	14:00:00	1996.73	2003.06	1981.60	1985.66	14661	0	36
2023.04.27	15:00:00	1985.66	1988.60	1973.83	1981.61	15667	0	36
2023.04.27	16:00:00	1981.61	1986.32	1978.56	1983.22	13574	0	36
2023.04.27	17:00:00	1983.22	1985.69	1981.74	1982.06	7709	0	36
2023.04.27	18:00:00	1982.15	1984.36	1980.92	1984.05	4765	0	36
2023.04.27	19:00:00	1984.07	1990.87	1983.41	1988.95	5777	0	36
2023.04.27	20:00:00	1988.98	1989.59	1986.81	1988.80	3296	0	36
2023.04.27	21:00:00	1988.78	1989.72	1986.72	1987.92	3417	0	36
2023.04.27	22:00:00	1987.91	1988.44	1987.20	1987.47	1562	0	37
2023.04.28	00:00:00	1987.45	1987.78	1986.33	1986.65	958	0	38
2023.04.28	01:00:00	1986.65	1987.50	1986.07	1986.70	1447	0	36
2023.04.28	02:00:00	1986.75	1987.29	1985.40	1985.65	2664	0	36
2023.04.28	03:00:00	1985.69	1991.28	1984.81	1990.29	6742	0	36
2023.04.28	04:00:00	1990.34	1990.63	1988.27	1990.34	3470	0	36
2023.04.28	05:00:00	1990.34	1990.85	1987.10	1988.68	4235	0	36
2023.04.28	06:00:00	1988.69	1990.06	1986.00	1987.19	5817	0	36
2023.04.28	07:00:00	1987.16	1989.37	1983.19	1984.58	5502	0	38
2023.04.28	08:00:00	1984.54	1986.89	1983.04	1985.72	7688	0	36
2023.04.28	09:00:00	1985.74	1986.09	1981.39	1982.14	7164	0	36
2023.04.28	10:00:00	1982.25	1983.49	1979.60	1983.27	5887	0	36
2023.04.28	11:00:00	1983.26	1983.58	1981.71	1982.78	4399	0	36
2023.04.28	12:00:00	1982.78	1984.28	1982.24	1983.15	3500	0	36
2023.04.28	13:00:00	1983.18	1984.63	1981.82	1983.07	3969	0	36
2023.04.28	14:00:00	1983.04	1987.32	1976.11	1984.05	12179	0	36
2023.04.28	15:00:00	1984.08	1989.84	1982.19	1986.24	11785	0	36
2023.04.28	16:00:00	1986.11	1993.49	1981.93	1992.12	14068	0	36
2023.04.28	17:00:00	1992.12	1994.75	1987.49	1991.57	9805	0	36
2023.04.28	18:00:00	1991.54	1993.93	1988.94	1991.33	5836	0	36
2023.04.28	19:00:00	1991.34	1992.63	1988.70	1990.49	4456	0	36
2023.04.28	20:00:00	1990.50	1991.02	1988.47	1988.70	3583	0	36
2023.04.28	21:00:00	1988.62	1989.47	1987.30	1989.02	4266	0	36
2023.04.28	22:00:00	1989.04	1989.64	1987.73	1989.40	1936	0	36
2023.05.01	00:00:00	1990.36	1991.62	1988.27	1989.00	1909	0	41
2023.05.01	01:00:00	1989.07	1989.16	1986.39	1986.69	1427	0	36
2023.05.01	02:00:00	1986.90	1987.20	1983.45	1983.74	3698	0	36
2023.05.01	03:00:00	1983.73	1984.85	1980.80	1981.77	3147	0	36
2023.05.01	04:00:00	1981.78	1983.66	1981.38	1982.49	2736	0	36
2023.05.01	05:00:00	1982.49	1983.27	1980.38	1983.10	2105	0	36
2023.05.01	06:00:00	1983.13	1986.16	1982.29	1983.98	2756	0	36
2023.05.01	07:00:00	1983.98	1984.04	1979.66	1981.93	3005	0	36
2023.05.01	08:00:00	1981.88	1981.88	1979.34	1979.73	3184	0	36
2023.05.01	09:00:00	1979.90	1981.19	1978.72	1980.83	3286	0	36
2023.05.01	10:00:00	1980.73	1981.10	1976.90	1977.12	3372	0	36
2023.05.01	11:00:00	1977.09	1985.09	1976.92	1984.46	3546	0	36
2023.05.01	12:00:00	1984.49	1988.67	1984.37	1988.35	3113	0	36
2023.05.01	13:00:00	1988.35	1989.74	1986.73	1988.79	4166	0	36
2023.05.01	14:00:00	1988.85	2005.12	1988.07	2003.75	12794	0	36
2023.05.01	15:00:00	2003.86	2005.81	1996.87	1997.01	11696	0	36
2023.05.01	16:00:00	1996.98	1996.98	1982.79	1984.09	16946	0	36
2023.05.01	17:00:00	1984.09	1985.01	1980.35	1982.77	9001	0	36
2023.05.01	18:00:00	1982.77	1983.89	1979.73	1981.42	5183	0	36
2023.05.01	19:00:00	1981.45	1983.82	1979.77	1981.96	4812	0	36
2023.05.01	20:00:00	1981.98	1983.13	1980.43	1980.51	3228	0	36
2023.05.01	21:00:00	1980.59	1981.49	1979.24	1979.61	3938	0	36
2023.05.01	22:00:00	1979.57	1982.51	1979.47	1982.16	1720	0	36
2023.05.02	00:00:00	1981.40	1983.07	1980.98	1982.52	1085	0	36
2023.05.02	01:00:00	1982.52	1982.74	1980.52	1981.21	1386	0	36
2023.05.02	02:00:00	1981.23	1983.49	1981.10	1981.95	2905	0	36
2023.05.02	03:00:00	1981.98	1985.11	1981.76	1983.04	3982	0	36
2023.05.02	04:00:00	1983.09	1983.16	1981.04	1982.58	2460	0	36
2023.05.02	05:00:00	1982.56	1982.73	1981.27	1981.96	2221	0	36
2023.05.02	06:00:00	1981.89	1982.69	1981.21	1982.00	3104	0	36
2023.05.02	07:00:00	1982.05	1984.10	1981.07	1982.61	2550	0	36
2023.05.02	08:00:00	1982.61	1985.46	1982.02	1984.57	3833	0	36
2023.05.02	09:00:00	1984.48	1985.56	1980.15	1981.22	5041	0	36
2023.05.02	10:00:00	1981.26	1982.08	1978.18	1981.18	5086	0	36
2023.05.02	11:00:00	1981.17	1986.14	1980.33	1983.93	4389	0	36
2023.05.02	12:00:00	1983.95	1988.23	1983.07	1988.06	3737	0	36
2023.05.02	13:00:00	1988.06	1989.95	1985.60	1986.22	4370	0	36
2023.05.02	14:00:00	1986.23	1987.73	1985.05	1985.46	5450	0	36
2023.05.02	15:00:00	1985.51	1989.31	1984.34	1986.82	9467	0	36
2023.05.02	16:00:00	1986.84	2012.76	1986.81	2008.21	22896	0	36
2023.05.02	17:00:00	2008.30	2015.32	2006.59	2014.25	14614	0	36
2023.05.02	18:00:00	2014.28	2019.16	2013.38	2014.94	9839	0	36
2023.05.02	19:00:00	2014.95	2016.79	2011.01	2012.09	5629	0	36
2023.05.02	20:00:00	2012.10	2015.48	2011.09	2014.08	4059	0	36
2023.05.02	21:00:00	2014.08	2018.13	2014.08	2018.02	3574	0	36
2023.05.02	22:00:00	2018.02	2018.06	2015.66	2016.32	1552	0	36
2023.05.03	00:00:00	2016.64	2016.64	2015.31	2015.50	1054	0	38
2023.05.03	01:00:00	2015.56	2016.30	2015.42	2015.80	731	0	36
2023.05.03	02:00:00	2015.80	2016.77	2014.00	2016.16	2446	0	36
2023.05.03	03:00:00	2016.11	2017.71	2015.62	2016.75	2965	0	36
2023.05.03	04:00:00	2016.70	2018.57	2016.46	2017.00	2439	0	36
2023.05.03	05:00:00	2016.91	2018.55	2016.81	2018.39	1570	0	36
2023.05.03	06:00:00	2018.38	2019.34	2015.70	2015.76	1972	0	36
2023.05.03	07:00:00	2015.76	2016.42	2014.33	2014.76	2555	0	36
2023.05.03	08:00:00	2014.76	2018.53	2014.24	2017.85	3501	0	36
2023.05.03	09:00:00	2017.83	2018.63	2012.41	2014.66	5496	0	36
2023.05.03	10:00:00	2014.78	2016.59	2014.17	2015.48	4542	0	36
2023.05.03	11:00:00	2015.47	2017.38	2015.11	2016.86	4152	0	36
2023.05.03	12:00:00	2016.87	2017.25	2014.98	2016.41	3864	0	36
2023.05.03	13:00:00	2016.42	2016.87	2014.15	2015.77	4149	0	36
2023.05.03	14:00:00	2015.72	2016.15	2007.12	2013.59	9660	0	36
2023.05.03	15:00:00	2013.61	2019.91	2012.21	2013.40	10156	0	36
2023.05.03	16:00:00	2013.40	2021.80	2011.67	2021.09	12747	0	36
2023.05.03	17:00:00	2021.07	2026.67	2020.07	2023.31	8746	0	36
2023.05.03	18:00:00	2023.31	2025.12	2022.73	2023.92	6595	0	36
2023.05.03	19:00:00	2023.92	2028.35	2022.18	2023.41	6844	0	36
2023.05.03	20:00:00	2023.42	2035.86	2016.81	2022.72	21590	0	39
2023.05.03	21:00:00	2022.71	2035.70	2018.93	2034.85	15054	0	39
2023.05.03	22:00:00	2034.91	2040.19	2028.79	2038.60	3899	0	36
2023.05.04	00:00:00	2039.40	2079.29	2039.40	2056.37	8460	0	36
2023.05.04	01:00:00	2056.36	2056.49	2050.30	2051.73	3991	0	40
2023.05.04	02:00:00	2051.73	2056.91	2051.58	2054.18	4596	0	40
2023.05.04	03:00:00	2054.22	2054.67	2043.41	2044.26	8378	0	39
2023.05.04	04:00:00	2044.07	2046.20	2038.23	2043.35	4460	0	39
2023.05.04	05:00:00	2043.33	2043.41	2039.52	2040.83	2289	0	36
2023.05.04	06:00:00	2040.81	2045.27	2040.55	2044.10	2044	0	39
2023.05.04	07:00:00	2044.12	2045.16	2041.02	2042.54	2992	0	36
2023.05.04	08:00:00	2042.64	2043.26	2036.42	2039.00	7197	0	36
2023.05.04	09:00:00	2038.90	2039.28	2030.08	2034.34	8082	0	36
2023.05.04	10:00:00	2034.32	2035.41	2030.96	2034.27	5502	0	36
2023.05.04	11:00:00	2034.25	2038.31	2033.50	2037.67	4721	0	36
2023.05.04	12:00:00	2037.65	2040.46	2036.40	2039.71	4666	0	36
2023.05.04	13:00:00	2039.71	2044.69	2039.36	2041.83	6007	0	36
2023.05.04	14:00:00	2041.82	2042.76	2033.51	2036.77	13975	0	36
2023.05.04	15:00:00	2036.79	2045.26	2031.83	2044.11	18121	0	36
2023.05.04	16:00:00	2044.06	2059.39	2042.70	2055.07	23516	0	36
2023.05.04	17:00:00	2055.07	2055.80	2043.22	2050.70	16069	0	38
2023.05.04	18:00:00	2050.71	2053.91	2047.13	2050.55	10905	0	36
2023.05.04	19:00:00	2050.57	2050.82	2044.27	2046.08	9878	0	39
2023.05.04	20:00:00	2045.98	2050.54	2044.79	2049.29	6822	0	39
2023.05.04	21:00:00	2049.27	2050.04	2046.92	2049.31	6771	0	36
2023.05.04	22:00:00	2049.37	2050.70	2048.80	2049.92	1931	0	36
2023.05.05	00:00:00	2049.79	2049.79	2047.31	2048.99	1453	0	39
2023.05.05	01:00:00	2048.99	2049.94	2048.43	2049.84	896	0	36
2023.05.05	02:00:00	2049.84	2049.84	2048.07	2048.76	1775	0	36
2023.05.05	03:00:00	2048.71	2052.84	2048.08	2051.82	4071	0	36
2023.05.05	04:00:00	2051.82	2051.94	2045.28	2046.72	3432	0	36
2023.05.05	05:00:00	2046.66	2050.63	2046.45	2049.56	2833	0	37
2023.05.05	06:00:00	2049.56	2050.92	2048.31	2048.38	1430	0	36
2023.05.05	07:00:00	2048.31	2049.40	2045.41	2045.75	3210	0	36
2023.05.05	08:00:00	2045.76	2048.11	2044.49	2046.92	5352	0	36
2023.05.05	09:00:00	2047.00	2047.32	2039.15	2040.38	6268	0	36
2023.05.05	10:00:00	2040.36	2041.53	2038.66	2039.73	4626	0	36
2023.05.05	11:00:00	2039.82	2040.12	2037.14	2037.66	3684	0	36
2023.05.05	12:00:00	2037.69	2039.17	2036.01	2039.06	3821	0	36
